CountryName,CountryCode,Date,School closing,Stay at home requirements,ConfirmedCases,ConfirmedDeaths,StringencyIndex
Sierra Leone,SLE,20200418,3,2,26,0,91.67
Sierra Leone,SLE,20200419,3,2,30,0,91.67
Sierra Leone,SLE,20200420,3,2,35,0,91.67
Sierra Leone,SLE,20200421,3,2,43,0,91.67
Sierra Leone,SLE,20200422,3,2,50,0,91.67
Sierra Leone,SLE,20200423,3,2,61,0,91.67
Sierra Leone,SLE,20200424,3,2,64,1,91.67
Sierra Leone,SLE,20200425,3,2,82,3,91.67
San Marino,SMR,20200410,3,2,333,34,92.86
San Marino,SMR,20200411,3,2,344,34,92.86
San Marino,SMR,20200412,3,2,356,35,92.86
San Marino,SMR,20200413,3,2,356,35,92.86
San Marino,SMR,20200414,3,2,356,36,92.86
San Marino,SMR,20200415,3,2,372,36,92.86
San Marino,SMR,20200416,3,2,392,36,92.86
San Marino,SMR,20200417,3,2,426,38,96.43
San Marino,SMR,20200418,3,2,435,39,96.43
San Marino,SMR,20200419,3,2,455,39,96.43
San Marino,SMR,20200420,3,2,461,39,96.43
San Marino,SMR,20200421,3,2,462,39,96.43
San Marino,SMR,20200422,3,2,476,40,96.43
San Marino,SMR,20200423,3,2,488,40,96.43
San Marino,SMR,20200424,3,2,501,40,96.43
San Marino,SMR,20200425,3,2,513,40,96.43
San Marino,SMR,20200426,3,2,513,40,96.43
San Marino,SMR,20200427,3,2,538,41,96.43
San Marino,SMR,20200428,3,2,538,41,96.43
San Marino,SMR,20200429,3,2,553,41,96.43
San Marino,SMR,20200430,3,2,563,41,96.43
San Marino,SMR,20200501,3,2,569,41,96.43
San Marino,SMR,20200502,3,2,580,41,96.43
Serbia,SRB,20200315,0,2,46,0,50
Serbia,SRB,20200316,3,2,55,0,75
Serbia,SRB,20200317,3,2,57,0,75
South Sudan,SSD,20200418,3,2,4,0,95.24
South Sudan,SSD,20200419,3,2,4,0,95.24
South Sudan,SSD,20200420,3,2,4,0,95.24
South Sudan,SSD,20200421,3,2,4,0,95.24
South Sudan,SSD,20200422,3,2,4,0,95.24
South Sudan,SSD,20200423,3,2,4,0,95.24
South Sudan,SSD,20200424,3,2,4,0,95.24
South Sudan,SSD,20200425,3,2,5,0,95.24
South Sudan,SSD,20200426,3,2,5,0,95.24
South Sudan,SSD,20200427,3,2,6,0,95.24
South Sudan,SSD,20200428,3,2,6,0,95.24
South Sudan,SSD,20200429,3,2,34,0,95.24
South Sudan,SSD,20200430,3,2,34,0,95.24
South Sudan,SSD,20200501,3,2,35,0,95.24
South Sudan,SSD,20200502,3,2,45,0,95.24
South Sudan,SSD,20200503,3,2,45,0,95.24
South Sudan,SSD,20200504,3,2,46,0,95.24
South Sudan,SSD,20200505,3,2,46,0,95.24
South Sudan,SSD,20200506,3,2,52,0,95.24
South Sudan,SSD,20200507,3,2,74,0,85.71
South Sudan,SSD,20200508,3,2,90,0,82.14
South Sudan,SSD,20200509,3,2,120,0,82.14
South Sudan,SSD,20200510,3,2,143,0,82.14
South Sudan,SSD,20200511,3,2,156,0,82.14
South Sudan,SSD,20200512,3,2,156,0,75
South Sudan,SSD,20200513,3,2,194,0,75
South Sudan,SSD,20200514,3,2,203,0,75
South Sudan,SSD,20200515,3,2,231,1,75
South Sudan,SSD,20200516,3,2,236,4,75
South Sudan,SSD,20200517,3,2,236,4,75
South Sudan,SSD,20200518,3,2,282,4,75
South Sudan,SSD,20200519,3,2,282,4,75
South Sudan,SSD,20200520,3,2,285,6,75
Suriname,SUR,20200328,3,2,8,0,67.86
Suriname,SUR,20200329,3,2,8,0,67.86
Suriname,SUR,20200330,3,2,8,0,67.86
Suriname,SUR,20200331,3,2,8,0,67.86
Suriname,SUR,20200401,3,2,10,0,67.86
Suriname,SUR,20200402,3,2,10,0,67.86
Suriname,SUR,20200403,3,2,10,0,67.86
Suriname,SUR,20200404,3,2,10,1,67.86
Suriname,SUR,20200405,3,2,10,1,67.86
Suriname,SUR,20200406,3,2,10,1,82.14
Suriname,SUR,20200407,3,2,10,1,82.14
Suriname,SUR,20200408,3,2,10,1,82.14
Suriname,SUR,20200409,3,2,10,1,82.14
Suriname,SUR,20200410,3,2,10,1,82.14
Suriname,SUR,20200411,3,2,10,1,82.14
Suriname,SUR,20200412,3,2,10,1,82.14
Suriname,SUR,20200413,3,2,10,1,82.14
Suriname,SUR,20200414,3,2,10,1,82.14
Suriname,SUR,20200415,3,2,10,1,82.14
Suriname,SUR,20200416,3,2,10,1,82.14
Suriname,SUR,20200417,3,2,10,1,82.14
Suriname,SUR,20200418,3,2,10,1,82.14
Suriname,SUR,20200419,3,2,10,1,82.14
Suriname,SUR,20200420,3,2,10,1,82.14
Suriname,SUR,20200421,3,2,10,1,82.14
Suriname,SUR,20200422,3,2,10,1,82.14
Suriname,SUR,20200423,3,2,10,1,82.14
Suriname,SUR,20200424,3,2,10,1,82.14
Suriname,SUR,20200425,3,2,10,1,82.14
Suriname,SUR,20200426,3,2,10,1,82.14
Suriname,SUR,20200427,3,2,10,1,82.14
Suriname,SUR,20200428,3,2,10,1,82.14
Suriname,SUR,20200429,3,2,10,1,82.14
Suriname,SUR,20200430,3,2,10,1,82.14
Suriname,SUR,20200501,3,2,10,1,82.14
Suriname,SUR,20200502,3,2,10,1,82.14
Suriname,SUR,20200503,3,2,10,1,82.14
Suriname,SUR,20200504,3,2,10,1,82.14
Suriname,SUR,20200505,3,2,10,1,82.14
Suriname,SUR,20200506,3,2,10,1,82.14
Suriname,SUR,20200507,3,2,10,1,82.14
Suriname,SUR,20200508,3,2,10,1,82.14
Suriname,SUR,20200509,3,2,10,1,82.14
Suriname,SUR,20200510,3,2,10,1,82.14
Suriname,SUR,20200511,3,2,10,1,82.14
Suriname,SUR,20200512,3,2,10,1,82.14
Suriname,SUR,20200513,3,2,10,1,82.14
Suriname,SUR,20200514,3,2,10,1,82.14
Suriname,SUR,20200515,3,2,10,1,82.14
Suriname,SUR,20200516,3,2,10,1,82.14
Suriname,SUR,20200517,3,2,10,1,82.14
Suriname,SUR,20200518,3,2,10,1,82.14
Suriname,SUR,20200519,3,2,11,1,82.14
Suriname,SUR,20200520,3,2,11,1,79.29
Slovak Republic,SVK,20200408,3,2,581,2,91.67
Slovak Republic,SVK,20200409,3,2,682,2,91.67
Slovak Republic,SVK,20200410,3,2,701,2,91.67
Slovak Republic,SVK,20200411,3,2,715,2,91.67
Slovak Republic,SVK,20200412,3,2,728,2,91.67
Slovak Republic,SVK,20200413,3,2,742,2,91.67
Eswatini,SWZ,20200327,3,2,6,0,85.71
Eswatini,SWZ,20200328,3,2,9,0,85.71
Eswatini,SWZ,20200329,3,2,9,0,85.71
Eswatini,SWZ,20200330,3,2,9,0,85.71
Eswatini,SWZ,20200331,3,2,9,0,85.71
Eswatini,SWZ,20200401,3,2,9,0,85.71
Eswatini,SWZ,20200402,3,2,9,0,85.71
Eswatini,SWZ,20200403,3,2,9,0,85.71
Eswatini,SWZ,20200404,3,2,9,0,85.71
Eswatini,SWZ,20200405,3,2,9,0,85.71
Eswatini,SWZ,20200406,3,2,9,0,85.71
Eswatini,SWZ,20200407,3,2,10,0,85.71
Eswatini,SWZ,20200408,3,2,10,0,85.71
Eswatini,SWZ,20200409,3,2,12,0,85.71
Eswatini,SWZ,20200410,3,2,12,0,85.71
Eswatini,SWZ,20200411,3,2,12,0,85.71
Eswatini,SWZ,20200412,3,2,14,0,85.71
Eswatini,SWZ,20200413,3,2,14,0,85.71
Eswatini,SWZ,20200414,3,2,15,0,85.71
Eswatini,SWZ,20200415,3,2,15,0,85.71
Eswatini,SWZ,20200416,3,2,16,0,85.71
Eswatini,SWZ,20200417,3,2,16,0,85.71
Eswatini,SWZ,20200418,3,2,19,1,85.71
Eswatini,SWZ,20200419,3,2,19,1,85.71
Eswatini,SWZ,20200420,3,2,22,1,85.71
Eswatini,SWZ,20200421,3,2,24,1,85.71
Eswatini,SWZ,20200422,3,2,24,1,85.71
Eswatini,SWZ,20200423,3,2,31,1,85.71
Eswatini,SWZ,20200424,3,2,32,1,85.71
Eswatini,SWZ,20200425,3,2,40,1,85.71
Eswatini,SWZ,20200426,3,2,40,1,85.71
Eswatini,SWZ,20200427,3,2,59,1,85.71
Eswatini,SWZ,20200428,3,2,65,1,85.71
Eswatini,SWZ,20200429,3,2,71,1,85.71
Eswatini,SWZ,20200430,3,2,91,1,85.71
Eswatini,SWZ,20200501,3,2,100,1,85.71
Eswatini,SWZ,20200502,3,2,106,1,85.71
Eswatini,SWZ,20200503,3,2,108,1,85.71
Eswatini,SWZ,20200504,3,2,112,1,85.71
Eswatini,SWZ,20200505,3,2,116,1,85.71
Eswatini,SWZ,20200506,3,2,116,1,85.71
Eswatini,SWZ,20200507,3,2,123,2,85.71
Eswatini,SWZ,20200508,3,2,153,2,85.71
Eswatini,SWZ,20200509,3,2,159,2,85.71
Eswatini,SWZ,20200510,3,2,163,2,85.71
Eswatini,SWZ,20200511,3,2,172,2,85.71
Eswatini,SWZ,20200512,3,2,175,2,85.71
Eswatini,SWZ,20200513,3,2,184,2,85.71
Eswatini,SWZ,20200514,3,2,187,2,85.71
Eswatini,SWZ,20200515,3,2,187,2,85.71
Eswatini,SWZ,20200516,3,2,190,2,85.71
Eswatini,SWZ,20200517,3,2,202,2,85.71
Eswatini,SWZ,20200518,3,2,203,2,85.71
Eswatini,SWZ,20200519,3,2,203,2,85.71
Eswatini,SWZ,20200520,3,2,208,2,85.71
Seychelles,SYC,20200408,3,2,10,0,82.14
Seychelles,SYC,20200409,3,2,10,0,96.43
Seychelles,SYC,20200410,3,2,10,0,96.43
Seychelles,SYC,20200411,3,2,10,0,96.43
Seychelles,SYC,20200412,3,2,10,0,96.43
Seychelles,SYC,20200413,3,2,10,0,96.43
Seychelles,SYC,20200414,3,2,10,0,96.43
Seychelles,SYC,20200415,3,2,11,0,96.43
Seychelles,SYC,20200416,3,2,11,0,96.43
Seychelles,SYC,20200417,3,2,11,0,96.43
Seychelles,SYC,20200418,3,2,11,0,96.43
Seychelles,SYC,20200419,3,2,11,0,96.43
Seychelles,SYC,20200420,3,2,11,0,96.43
Seychelles,SYC,20200421,3,2,11,0,96.43
Seychelles,SYC,20200422,3,2,11,0,96.43
Seychelles,SYC,20200423,3,2,11,0,96.43
Seychelles,SYC,20200424,3,2,11,0,96.43
Seychelles,SYC,20200425,3,2,11,0,96.43
